leg_no,anzahl_personal,person_1_name,person_1_att1,person_1_att2,person_1_att3,person_1_ca,person_1_cp,person_2_name,person_2_att1,person_2_att2,person_2_att3,person_2_ca,person_2_cp,person_3_name,person_3_att1,person_3_att2,person_3_att3,person_3_ca,person_3_cp,person_4_name,person_4_att1,person_4_att2,person_4_att3,person_4_ca,person_4_cp,person_5_name,person_5_att1,person_5_att2,person_5_att3,person_5_ca,person_5_cp,person_6_name,person_6_att1,person_6_att2,person_6_att3,person_6_ca,person_6_cp,person_7_name,person_7_att1,person_7_att2,person_7_att3,person_7_ca,person_7_cp,person_8_name,person_8_att1,person_8_att2,person_8_att3,person_8_ca,person_8_cp,person_9_name,person_9_att1,person_9_att2,person_9_att3,person_9_ca,person_9_cp,crew_group_A,crew_group_B,crew_group_B2,crew_group_C,crew_group_Start,change_person_1,change_person_2,change_person_3,change_person_4,change_person_5,change_person_6,change_person_7,change_person_8,change_person_9
272099243,6,Debbie Nelson,115,36,45,1,0,Gina Haynes,115,36,45,0,1,Jason Chaney,115,36,45,1,0,Kevin Wu,115,36,45,1,0,Thomas Anderson,115,36,45,1,0,Mikayla Harris,115,36,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271986382,7,Kimberly Case,191,33,45,1,0,Michael Mason,191,33,45,0,1,Natasha Meyer,191,33,45,1,0,Sherri Wolf,191,33,45,1,0,Douglas Huff,191,33,45,0,1,Stephanie Jackson,191,33,45,0,1,Melissa Walton,191,33,45,1,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272214512,8,Sean Powell,160,52,60,0,1,Mary Garcia,160,52,60,0,1,John Soto,160,52,60,1,0,Shannon Singh,160,52,60,1,0,Cody Gomez,160,52,60,1,0,Angela Mcbride,160,52,60,1,0,Evelyn Welch,160,52,60,1,0,Steven Blair,160,52,60,1,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271964554,5,Kendra Andersen,180,47,40,0,1,Patricia Moore,180,47,40,0,1,Mary Vazquez,180,47,40,1,0,Michael Duncan,180,47,40,1,0,Scott Carter,180,47,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272024191,7,Pam Garner,nan,nan,nan,1,0,Ronald Walker,136,118,145,1,0,Edward Nichols,nan,nan,nan,0,1,Allison Jones,nan,nan,nan,0,1,Tyler Morris,nan,nan,nan,1,0,Jennifer Olson,nan,nan,nan,1,0,William Johnson,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,True,False,False,False,False,ca,,,,,,,,
272196258,6,Miss Kimberly Powell MD,nan,nan,nan,1,0,Felicia Simmons,nan,nan,nan,0,1,Elizabeth Moore,nan,nan,nan,1,0,Miranda Robbins,nan,nan,nan,1,0,Randall Johnson,nan,nan,nan,0,1,Katherine Brennan,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271961366,6,Jonathan Bruce,182,137,135,1,0,James Shaffer MD,216,36,45,0,1,Jennifer Berry,nan,nan,nan,1,0,Lisa Jones,182,137,135,1,0,Miss Brenda Robinson MD,182,137,135,1,0,Franklin Flores,216,36,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,cp,cp,,,,,,,
272189000,5,Jennifer Yoder,223,45,50,1,0,Rebecca Small,223,45,50,0,1,Angie Smith,223,45,50,0,1,Ronald Shaffer,223,45,50,1,0,Craig Henry,223,45,50,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271996691,6,Mike Morton,216,46,55,1,0,Elizabeth Schwartz,224,48,45,0,1,Jason Powell,224,48,45,1,0,Arthur Murphy,nan,nan,nan,1,0,Zachary Smith,224,48,45,1,0,Courtney Smith,224,48,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,ca,,,,,,,,
271969620,5,Mitchell Thomas,215,57,50,1,0,Laurie Sandoval,215,57,50,1,0,Candice Johnson,215,57,50,1,0,Yvonne Bennett,215,57,50,0,1,Brooke Robertson,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,True,False,False,ca,ca,ca,cp,,,,,
272188024,5,Jennifer Clements,225,46,40,1,0,Teresa Carter,225,46,40,0,1,Christy Carey,225,46,40,0,1,Gilbert Morales,225,46,40,1,0,Cheryl Porter,225,46,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271979062,5,Brian Porter,nan,nan,nan,1,0,Amber Johnston,nan,nan,nan,0,1,David Jones,nan,nan,nan,1,0,Edward Robinson,nan,nan,nan,0,1,Joshua Warren,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272339015,6,Kimberly Campbell,nan,nan,nan,0,1,Kelly Montgomery,nan,nan,nan,1,0,Juan Cross,nan,nan,nan,0,1,Suzanne Mcpherson,nan,nan,nan,1,0,Jonathan Foster,nan,nan,nan,1,0,Laurie Griffith,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271969441,5,Justin Li,230,45,45,1,0,David Long,230,45,45,1,0,Phyllis Wong,230,45,45,0,1,Victoria Martinez,230,45,45,0,1,Kelly Lane,230,45,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271956128,5,Curtis Rice,240,45,50,1,0,Michael Frye,240,45,50,0,1,Yesenia Patterson,240,45,50,1,0,Gregory Simmons,240,45,50,1,0,Oscar Brown,240,45,50,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271957797,6,Shannon Schmidt,182,177,175,0,1,Scott Sullivan II,182,177,175,0,1,Gregory Barron,216,76,85,1,0,Alec Rodriguez,224,78,75,1,0,Jennifer Sanford,216,76,85,1,0,Dr. Jillian Peters,216,76,85,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,ca,ca,ca,,,,,,
272010508,4,Maria Lindsey,263,38,60,0,1,Cynthia Gutierrez,263,38,60,0,1,Cory Johnson Jr.,263,38,60,1,0,Crystal White,263,38,60,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272031968,5,Brandon Pearson,217,40,45,1,0,David Bennett,217,40,45,1,0,Michelle Kelly,217,40,45,1,0,Beverly Baker DVM,217,40,45,0,1,Courtney Campbell,217,40,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,True,False,False,False,,,,,,,,,
272029460,5,Michael Scott,nan,nan,nan,0,1,Gregory Smith,nan,nan,nan,0,1,Jonathan Parker,213,71,60,1,0,Harold Odom,nan,nan,nan,1,0,James Johnson,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,ca,,,,,,,,
271988682,6,Katherine Peterson,nan,nan,nan,1,0,Kelly Shepard,nan,nan,nan,0,1,Jennifer Hunter,nan,nan,nan,1,0,Nicole Flores,nan,nan,nan,1,0,Timothy Morrison,nan,nan,nan,0,1,Austin Garcia,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272033165,4,Derek Sweeney,242,25,40,0,1,Eric Coleman,242,25,40,1,0,Robert Burgess,242,25,40,1,0,Katie Gallegos,242,25,40,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272007440,4,Brenda Ramirez,245,41,55,1,0,Shannon Mora,245,41,55,1,0,Mrs. Natalie Brown DVM,nan,nan,nan,0,1,Samantha Anderson,251,62,60,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,ca,ca,,,,,,,
271986592,6,Brandi Woods,nan,nan,nan,1,0,Patricia Porter,229,63,55,0,1,Rebecca Anderson,229,63,55,0,1,Audrey Mcclure,229,63,55,1,0,Sandra Haynes,229,63,55,1,0,Robert Johnson,229,63,55,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,True,False,False,cp,cp,ca,ca,ca,,,,
271994460,5,Jeremiah Copeland,nan,nan,nan,0,1,Danielle Harrison,213,76,65,1,0,Monica Thomas,170,170,175,1,0,Courtney Pittman,213,76,65,0,1,Jasmine Torres,213,76,65,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,ca,cp,ca,,,,,,
271983301,6,David Ramirez,261,33,75,1,0,Timothy Avila,261,33,75,0,1,George Martinez,261,33,75,1,0,Miss Melissa Peters DVM,261,33,75,1,0,Bradley Hardy,261,33,75,0,1,Katie Thomas,261,33,75,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,True,False,False,False,,,,,,,,,
272012151,4,Samuel Johnson,235,35,60,1,0,Cynthia Wallace,235,35,60,0,1,Mark Gross,235,35,60,1,0,Michele Salinas,235,35,60,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271985021,5,Rhonda Sutton,nan,nan,nan,1,0,Patrick King,241,47,50,0,1,Elizabeth Garcia,241,47,50,0,1,Christopher Smith,nan,nan,nan,1,0,Ariel Williams,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,cp,cp,,,,,,,
271965039,5,James Ellis,244,25,40,0,1,Faith Dixon,244,25,40,1,0,Jacob Nelson,244,25,40,1,0,Robert Parrish,244,25,40,1,0,Megan Perez,244,25,40,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272035190,4,Luis Patel,nan,nan,nan,0,1,Heidi Keller,nan,nan,nan,1,0,Ryan Carpenter,nan,nan,nan,1,0,Samantha Ball,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271967339,4,Leah Jones,234,65,65,1,0,Ashlee Martin,234,65,65,1,0,Sara Myers,234,65,65,0,1,Kenneth Ruiz,234,65,65,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271962554,6,Jeffrey Castillo,239,70,65,0,1,Chad Chen,239,70,65,1,0,Alexandra Nelson,239,70,65,0,1,Kevin Robinson,nan,nan,nan,1,0,Jason Harmon,nan,nan,nan,1,0,James Gardner,239,70,65,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,cp,ca,cp,ca,,,,,
271981831,6,Todd Anderson,nan,nan,nan,0,1,Scott Ray,nan,nan,nan,1,0,Stephen Hubbard,nan,nan,nan,1,0,Elizabeth House,nan,nan,nan,0,1,Ruth Hoffman,nan,nan,nan,1,0,Javier Fowler,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271956301,6,Andrew Smith,219,54,75,1,0,Wayne Butler,219,54,75,1,0,Marcus Little,219,54,75,0,1,Aaron Allen,219,54,75,1,0,Elizabeth Miller,219,54,75,0,1,Dr. John Anthony,219,54,75,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,True,False,False,False,,,,,,,,,
271969990,5,Eric Reynolds,nan,nan,nan,0,1,Anna Haynes,231,67,60,0,1,Christopher Gutierrez,241,52,55,1,0,Nancy Parker,241,52,55,1,0,Jonathan Ortega,241,52,55,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,ca,ca,ca,,,,,,
271997840,6,Lisa West,224,103,100,1,0,Devon Boone,253,56,60,1,0,Amanda Lindsey,253,56,60,0,1,Annette Ball,253,56,60,1,0,Lisa Rangel,253,56,60,1,0,Ricardo Baker,253,56,60,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,ca,cp,ca,ca,cp,,,,
272000424,5,Vickie Cain,248,42,45,1,0,Parker Kent,248,42,45,0,1,Jeremy Ford,248,42,45,0,1,David Cruz,248,42,45,1,0,Amanda Aguilar,248,42,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271999509,4,Erica King,nan,nan,nan,0,1,George Ortega,nan,nan,nan,0,1,Carlos Powell MD,nan,nan,nan,1,0,Melissa Sutton,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272212454,5,Mary Oconnor,250,40,45,0,1,Michelle Jones,250,40,45,1,0,Tyler Mcdonald,250,40,45,1,0,Nicholas Coleman,250,40,45,1,0,Amy Hughes,250,40,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271966305,4,Anthony Chandler,nan,nan,nan,0,1,James Harris,nan,nan,nan,1,0,Robert Ellis,nan,nan,nan,1,0,Christopher Thompson,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271977641,6,Jose Trujillo,247,49,55,1,0,Mckenzie Reed,247,49,55,0,1,Kristie Lopez,247,49,55,1,0,Danny Blackburn,247,49,55,0,1,Tracy Martin,247,49,55,1,0,Mike Collins,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,ca,cp,ca,cp,ca,,,,
272019603,4,Casey Kirby,nan,nan,nan,1,0,Amy Alvarez,nan,nan,nan,0,1,Stephanie Anderson,255,20,45,1,0,Matthew Young,255,20,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,ca,cp,,,,,,,
271991814,6,Laurie Lee,246,62,50,0,1,Sean Weeks,246,62,50,1,0,Jacob Davis,246,62,50,0,1,Lori Gray,246,62,50,1,0,Mary Pham,246,62,50,1,0,Mrs. Melissa Matthews,246,62,50,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271965683,5,Susan Mendez,233,58,60,0,1,Elizabeth Barrett,233,58,60,0,1,Joan Martin,233,58,60,1,0,Julia Hale,233,58,60,1,0,Samantha Porter,233,58,60,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,True,False,False,False,,,,,,,,,
271990253,5,Tina Johnson,nan,nan,nan,0,1,Hector Williams,nan,nan,nan,1,0,Janet Walls,nan,nan,nan,0,1,Gabriel Mcdaniel,228,88,110,1,0,Lori Moore,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,ca,,,,,,,,
271960540,6,Beth Lloyd,249,60,70,1,0,Edward Medina,249,60,70,0,1,Mrs. Brenda Davidson,249,60,70,0,1,Tammy Mullins,249,60,70,1,0,Bradley Kidd,nan,nan,nan,1,0,Janice Estes,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,ca,cp,cp,ca,,,,,
272212007,6,Christopher Castro,264,-4,45,0,1,Dwayne Mullins,264,-4,45,1,0,Amy Ryan,264,-4,45,1,0,Krista Hughes,264,-4,45,0,1,Marilyn Mitchell,264,-4,45,1,0,David Brooks,264,-4,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272004434,5,Daniel Gray,228,93,115,1,0,Diane Vega,228,93,115,1,0,Amanda Potter,228,93,115,0,1,Karen Kelly,nan,nan,nan,1,0,Darryl Medina,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,ca,ca,cp,,,,,,
271977442,5,Kristina Wright,nan,nan,nan,1,0,Jonathan Jimenez,nan,nan,nan,1,0,Jessica Hood,nan,nan,nan,0,1,Nicole Jimenez,nan,nan,nan,0,1,Nicole Webb,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271983102,6,Casey Hull,232,50,45,0,1,Sarah Harris,232,50,45,1,0,Paula Fletcher,232,50,45,1,0,Melissa Hill,232,50,45,1,0,Stacey Green,232,50,45,1,0,Robin Miller,232,50,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271959258,5,Jordan Harris,252,58,70,0,1,Stacy Winters,252,58,70,0,1,Kyle Mcdonald,252,58,70,1,0,Heidi Gutierrez,252,58,70,1,0,Sherri Campbell,252,58,70,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271981649,5,Reginald Grant,243,55,50,0,1,Joshua Phillips,243,55,50,1,0,Seth Hutchinson,243,55,50,1,0,Christine Tran,243,55,50,0,1,Rhonda Montoya,243,55,50,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272193587,6,Kristi Jarvis,254,29,45,1,0,Eric Davis,254,29,45,0,1,Carol Brown MD,254,29,45,1,0,Roy Walker DDS,254,29,45,1,0,Stephanie Alvarado,254,29,45,0,1,Caroline Bell,254,29,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271964701,5,Kendra Andersen,265,57,55,0,1,Mary Vazquez,265,57,55,1,0,Michael Duncan,265,57,55,1,0,Scott Carter,265,57,55,1,0,Patricia Moore,265,57,55,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272200219,6,Karen Garcia DDS,260,62,75,1,0,Jacob Williams,260,62,75,0,1,Tara Burton,260,62,75,1,0,Anna Burch,260,62,75,1,0,Robert Thomas,260,62,75,1,0,Donna Vazquez,260,62,75,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272096863,6,Corey Stewart,262,22,45,0,1,Sarah Martin,262,22,45,1,0,Jennifer Adams DDS,262,22,45,0,1,Julie Williams,262,22,45,1,0,Laura Nelson,262,22,45,1,0,Patrick Henry,262,22,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271967009,4,Christopher Myers,nan,nan,nan,0,1,Bruce Pierce,nan,nan,nan,0,1,Natasha Figueroa,nan,nan,nan,1,0,Kimberly Mccarthy,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271991976,7,Michael Mason,269,42,45,0,1,Kimberly Case,269,42,45,1,0,Stephanie Jackson,269,42,45,0,1,Anna Cole,nan,nan,nan,1,0,Mrs. Amber Roberts,nan,nan,nan,1,0,Karen Cruz,nan,nan,nan,0,1,Melissa Walton,269,42,45,1,0,,,,,0,0,,,,,0,0,True,False,False,False,False,cp,ca,cp,ca,,,,,
271979441,5,Stephanie Watson,257,47,55,0,1,Donald Torres,257,47,55,1,0,Megan Reed,257,47,55,1,0,Robert Stark,257,47,55,1,0,Stephanie Mathews,257,47,55,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272032176,5,Michelle Kelly,285,36,30,1,0,Brandon Pearson,285,36,30,1,0,David Bennett,285,36,30,1,0,Beverly Baker DVM,285,36,30,0,1,Courtney Campbell,285,36,30,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271971435,4,Paula Anderson,nan,nan,nan,1,0,Theresa Ramirez,nan,nan,nan,1,0,Nicole Gonzales,nan,nan,nan,0,1,Matthew Valdez,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272033374,4,Destiny Sanchez,nan,nan,nan,0,1,Megan Walton,nan,nan,nan,1,0,Melissa Williams,nan,nan,nan,0,1,Justin Luna,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271969799,5,Laurie Sandoval,280,19,40,1,0,Mitchell Thomas,280,19,40,1,0,Candice Johnson,280,19,40,1,0,Yvonne Bennett,280,19,40,0,1,Brooke Robertson,280,19,40,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272010718,4,Maria Lindsey,284,39,40,0,1,Cynthia Gutierrez,284,39,40,0,1,Cory Johnson Jr.,284,39,40,1,0,Crystal White,284,39,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272339156,6,Laurie Griffith,294,10,45,1,0,Kimberly Campbell,294,10,45,0,1,Juan Cross,294,10,45,0,1,Jonathan Foster,294,10,45,1,0,Suzanne Mcpherson,294,10,45,1,0,Kelly Montgomery,294,10,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272182869,5,Michael Frye,281,48,45,0,1,Yesenia Patterson,281,48,45,1,0,Gregory Simmons,281,48,45,1,0,Curtis Rice,281,48,45,1,0,Oscar Brown,281,48,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272012361,4,Samuel Johnson,287,30,40,1,0,Cynthia Wallace,287,30,40,0,1,Mark Gross,287,30,40,1,0,Michele Salinas,287,30,40,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272205691,4,Shannon Mora,309,-7,40,1,0,Samantha Anderson,309,-7,40,0,1,Mrs. Natalie Brown DVM,309,-7,40,0,1,Brenda Ramirez,309,-7,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271996870,6,Elizabeth Schwartz,277,43,45,0,1,Mike Morton,277,43,45,1,0,Courtney Smith,277,43,45,0,1,Zachary Smith,277,43,45,1,0,Jason Powell,277,43,45,1,0,Arthur Murphy,277,43,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272182689,6,Franklin Flores,275,37,45,0,1,Miss Brenda Robinson MD,275,37,45,1,0,Jennifer Berry,275,37,45,1,0,James Shaffer MD,275,37,45,0,1,Jonathan Bruce,275,37,45,1,0,Lisa Jones,275,37,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272214814,5,Michael Scott,315,-7,40,0,1,James Johnson,315,-7,40,1,0,Harold Odom,315,-7,40,1,0,Jonathan Parker,315,-7,40,1,0,Gregory Smith,315,-7,40,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272181411,7,Julie Wade,nan,nan,nan,0,1,Duane Eaton,nan,nan,nan,1,0,Thomas Villa,nan,nan,nan,0,1,Laura Coffey,nan,nan,nan,1,0,Deborah Luna,nan,nan,nan,1,0,Jonathan Hill,nan,nan,nan,0,1,Jason Randall,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272189175,5,Angie Smith,274,71,90,0,1,Rebecca Small,274,71,90,0,1,Craig Henry,274,71,90,1,0,Ronald Shaffer,274,71,90,1,0,Jennifer Yoder,274,71,90,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271973032,5,Teresa Carter,278,50,50,0,1,Cheryl Porter,278,50,50,1,0,Jennifer Clements,278,50,50,1,0,Christy Carey,278,50,50,0,1,Gilbert Morales,278,50,50,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272187481,5,Victoria Martinez,279,59,45,0,1,Kelly Lane,279,59,45,1,0,Justin Li,279,59,45,1,0,Phyllis Wong,279,59,45,0,1,David Long,279,59,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271956511,6,Dr. John Anthony,297,37,45,1,0,Marcus Little,297,37,45,0,1,Wayne Butler,297,37,45,1,0,Andrew Smith,297,37,45,1,0,Elizabeth Miller,297,37,45,0,1,Aaron Allen,297,37,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271967517,4,Ashlee Martin,289,35,35,1,0,Sara Myers,289,35,35,0,1,Kenneth Ruiz,289,35,35,0,1,Leah Jones,289,35,35,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272185470,5,Robert Parrish,298,40,45,1,0,Jacob Nelson,298,40,45,1,0,James Ellis,298,40,45,0,1,Megan Perez,298,40,45,0,1,Faith Dixon,298,40,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271956721,5,Amber Johnston,282,33,40,0,1,David Jones,282,33,40,1,0,Brian Porter,282,33,40,1,0,Edward Robinson,282,33,40,0,1,Joshua Warren,282,33,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,True,False,False,False,,,,,,,,,
272004644,5,Darryl Medina,306,51,45,0,1,Karen Kelly,306,51,45,1,0,Daniel Gray,306,51,45,1,0,Diane Vega,306,51,45,1,0,Amanda Potter,306,51,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272183941,6,Kevin Robinson,323,9,45,1,0,Jason Harmon,323,9,45,1,0,James Gardner,323,9,45,1,0,Jeffrey Castillo,323,9,45,0,1,Chad Chen,323,9,45,1,0,Alexandra Nelson,323,9,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272019781,4,Casey Kirby,316,-12,40,1,0,Amy Alvarez,316,-12,40,0,1,Stephanie Anderson,316,-12,40,1,0,Matthew Young,316,-12,40,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271990433,5,Lori Moore,300,50,40,1,0,Tina Johnson,300,50,40,0,1,Hector Williams,300,50,40,1,0,Janet Walls,300,50,40,0,1,Gabriel Mcdaniel,300,50,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272010928,4,Melissa Williams,331,22,40,0,1,Megan Walton,331,22,40,1,0,Justin Luna,331,22,40,1,0,Destiny Sanchez,331,22,40,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272011127,4,Megan Walton,361,19,30,1,0,Melissa Williams,361,19,30,0,1,Destiny Sanchez,361,19,30,0,1,Justin Luna,361,19,30,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272005028,6,Joshua Rowe,nan,nan,nan,1,0,Becky Chapman,nan,nan,nan,0,1,Lauren Lee,nan,nan,nan,1,0,Rachel Carroll,nan,nan,nan,1,0,Larry Mckenzie,nan,nan,nan,0,1,Derek Charles,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
